addr:city,addr:housenumber,addr:postcode,addr:street,description,geometry,latitude,location_id,longitude,name,opening_hours,tags,website,zone,rating
New York,11,10010,East 26th Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.9873437 40.7432428),40.7432428,234,-73.9873437,National Museum of Mathematics,Mo-Su 10:00-17:00,museum,https://momath.org/,Union Sq,4.5
New York,17,10011,West 17th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-73.9932713 40.7385275),40.7385275,234,-73.9932713,The 8th Floor Gallery,Th-Sa 11:00-18:00,gallery,https://www.the8thfloor.org,Union Sq,4.5
New York,,10035,"East River and, Hell Gate Cir",Searching for tranquility within the concrete jungle that is Manhattan? Look no further! This park provides a scenic sancturary away from the busy streets of New York City. Settle in and connect with Monther Nature,POINT (-73.92927484483064 40.784524418324246),40.78452442,194,-73.92927484,Wards Island Park,Mo-Su 06:00-01:00,park,http://www.nycgovparks.org/parks/wards-island-park,Randalls Island,4.5
New York,,10044,Roosevelt Island,Searching for tranquility within the concrete jungle that is Manhattan? Look no further! This park provides a scenic sancturary away from the busy streets of New York City. Settle in and connect with Monther Nature,POINT(-73.95809228790247 40.752623513431146),40.75262351,202,-73.95809229,Southpoint Park,Mo-Su 09:00-22:00,park,http://rioc.ny.gov/,Roosevelt Island,4.5
New York,204,10038,Front Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT ( -74.00326409942522 40.70708707897607),40.70708708,209,-74.0032641,Bright Moments New York Art Gallery,Tu-Fr 12:00-17:00,gallery,http://www.brightmoments.io/,Seaport,4.5
New York,141,10012,Prince Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0005096 40.7256775),40.7256775,211,-74.0005096,Louis K.Meisel Gallery,Mo-Su 10:00-17:00,gallery,https://www.meiselgallery.com/,SoHo,4.5
New York,9,10003,Rutherford Place,Searching for tranquility within the concrete jungle that is Manhattan? Look no further! This park provides a scenic sancturary away from the busy streets of New York City. Settle in and connect with Monther Nature,POINT (-73.98414126244339 40.73406107942849),40.73406108,107,-73.98414126,Stuyvesant Square Park,Mo-Su 07:00-23:00,park,http://www.nycgovparks.org/parks/stuyvesant-square,Gramercy,4.5
New York,281,10010,Park Avenue Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.98673065962154 40.73964203796129),40.73964204,107,-73.98673066,Fotografiska Museum NYC,Su-We 09:00-21:00; Th-Sa 09:00-23:00,museum,https://www.fotografiska.com/nyc/,Gramercy,4.5
New York,130,10010,E 23rd Street,"Whether its the Empire State Building or The Color Factory, Manhattan is not short of fun and interesting places to explore!",POINT (-73.985212225661 40.73955255451449),40.73955255,107,-73.98521223,The Friends Experience,We-Fr 10:00-19:00; Sa-Su 10:00-19:00,attraction,https://www.friendstheexperience.com/new-york/?utm_source=google&utm_medium=localcards&utm_campaign=110671_nyc,Gramercy,4.5
New York,500,10022,E 57th Street,Searching for tranquility within the concrete jungle that is Manhattan? Look no further! This park provides a scenic sancturary away from the busy streets of New York City. Settle in and connect with Monther Nature,POINT (-73.960256728935 40.756828589777264),40.75682859,229,-73.96025673,Sutton Park,Mo-Su 6:00-21:00,park,https://www.nycgovparks.org/parks/sutton-place-park,Sutton Place/Turtle Bay North,4.5
New York,217,10022,E 51st Street, Seaching for tranquility withing the concrete jungle that is Manhattan? Look no further! This park provides a scenic sanctuary away from the busy streets of New York City. Settle in and connect with Mother Nature,POINT (-73.96924147151813 40.756635839234065),40.75663584,229,-73.96924147,Greenacre Park,Mo-Su 08:00-18:00,park,http://greenacrepark.org/,Sutton Place/Turtle Bay North,4.5
New York,,10036,Manhattan,"Whether its the Empire State Building or The Color Factory, Manhattan is not short of fun and interesting places to explore!",POINT (-73.98551426775042 40.75813286295451),40.75813286,230,-73.98551427,Times Square,Mo-Su 24 hours,attraction,https://www.timessquarenyc.org/,Times Sq/Theatre District,4.5
New York,245,10036,W 44th Street,"This theatre offers a vast range of creative and captivating performances,from timeless plays to contemporary musicals. A show at this theatre will be nothing short of spectacular!",POINT (-73.98807845935355 40.75850669453854),40.75850669,230,-73.98807846,Majestic Theatre,"Depends on show time, see website",theatre,http://www.shubert.nyc/theatres/majestic/,Times Sq/Theatre District,4.5
New York,49,10007,Chambers Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-74.005072 40.7137437),40.7137437,231,-74.005072,Hall des Lumi??res,10:00-18:00; Tu off; Th-Sa 10:00-22:00,museum,https://www.halldeslumieres.com/,TriBeCa/Civic Center,4.5
New York,4,10013,Cortlandt Alley,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-74.0028203 40.7173656),40.7173656,231,-74.0028203,Mmuseumm,"Sa-Su 12:00-18:00 open ""Museum"" || 00:00-24:00 open ""Viewing windows""",museum,http://www.mmuseumm.com/,TriBeCa/Civic Center,4.5
New York,57,10013,Walker Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0032329 40.7188402),40.7188402,231,-74.0032329,David Lewis Gallery,Tu-Sa 10:00-18:00,gallery,https://www.davidlewisgallery.com/,TriBeCa/Civic Center,4.5
New York,127,10002,Henry Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-73.9912954 40.713402),40.713402,232,-73.9912954,FIERMAN,We-Su 12:00-18:00,gallery,https://fierman.nyc,Two Bridges/Seward Park,4.5
New York,165,10002,East Broadway,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-73.9899544 40.7139131),40.7139131,232,-73.9899544,Reena Spauldings Fine Art,Th-Su 12:00-18:00,gallery,https://www.reenaspaulings.com/,Two Bridges/Seward Park,4.5
New York,191,10002,Henry Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-73.9879511 40.7137046),40.7137046,232,-73.9879511,Lazy Susan Gallery,Mo-Su 12:00-18:00,gallery,http://lazysusan.nyc,Two Bridges/Seward Park,4.5
New York,1071,10128,5th Avenue,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.9588842 40.7829919),40.7829919,236,-73.9588842,Guggenheim Museum,"Mo, We-Fr, Su 11:00-18:00; Th off; Sa 11:00-20:00",museum,https://www.guggenheim.org/new-york,Upper East Side North,4.5
New York,1109,10128,5th Avenue,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.957186 40.7854051),40.7854051,236,-73.957186,The Jewish Museum,"Mo, Tu, Sa, Su 11:00-17:45; Th 11:00-20:00; Fr 11:00-16:00",museum,https://thejewishmuseum.org,Upper East Side North,4.5
New York,18,10024,W 86th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT(-73.970707215744 40.78591623075336),40.78591623,238,-73.97070722,Bard Graduate Center Gallery,We 11:00-20:00; Th-Su 11:00-17:00,gallery,http://www.bgc.bard.edu/,Upper West Side North,4.5
New York,212,10024,West 83rd Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.9773343 40.7858798),40.7858798,239,-73.9773343,Children's Museum of Manhattan,Su-Fr 10:00-17:00; Sa 10:00-19:00,museum,https://www.cmom.org/,Upper West Side South,4.5
New York,180,10024,Central Park West,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.974211 40.7810986),40.7810986,239,-73.974211,American Museum of Natural History,Mo-Su 10:00-17:30,museum,https://www.amnh.org/,Upper West Side South,4.5
New York,200,10024,Central Park West,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.9733215 40.7813974),40.7813974,239,-73.9733215,Hayden Planetarium,Mo-Su 10:00-17:30,museum,https://haydenplanetarium.org/,Upper West Side South,4.5
New York,99,10040,Margaret Corbin Drive,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.9319228 40.8648684),40.8648684,243,-73.9319228,The Met Cloisters,Th-Tu 10:00-16:30,museum,https://www.metmuseum.org/visit/plan-your-visit/met-cloisters,Washington Heights North,4.5
New York,613,10032,W 155th Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-73.94620040119585 40.83397364695048),40.83397365,244,-73.9462004,"Hispanic Society Museum & Library
",Th-Su 12:00-17:00,museum,http://www.hispanicsociety.org/,Washington Heights South,4.5
New York,515,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.004588 40.7489761),40.7489761,246,-74.004588,Gladstone Gallery,Tu-sa 10:00-18:00,gallery,https://gladstonegallery.com,West Chelsea/Hudson Yards,4.5
New York,555,10011,West 24th Street,Take a trip to the past as you travel by visiting this museum as you observing the rich history provided,POINT (-74.0059445 40.7494423),40.7494423,246,-74.0059445,Gagosian,Tu-Sa 10:00-18:00,museum,https://gagosian.com,West Chelsea/Hudson Yards,4.5
New York,555,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0075391 40.7475429),40.7475429,246,-74.0075391,303 Gallery,Tu-Sa 11:00-17:00,gallery,https://www.303gallery.com,West Chelsea/Hudson Yards,4.5
New York,540,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0049685 40.7495759),40.7495759,246,-74.0049685,Pace Gallery,Tu-Sa 10:00-18:00,gallery,https://www.pacegallery.com/galleries/new-york/,West Chelsea/Hudson Yards,4.5
New York,500A,10011,West 21st Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054994 40.7464281),40.7464281,246,-74.0054994,Nohra Haime Gallery,Tu-Sa 10:00-18:00,gallery,https://nohrahaimegallery.com,West Chelsea/Hudson Yards,4.5
New York,534,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0044964 40.7501321),40.7501321,246,-74.0044964,Mitchell-Innes & Nash Art Gallery,Tu-Sa 10:00-18:00,gallery,https://www.miandn.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041806 40.7500174),40.7500174,246,-74.0041806,Rick Wester Fine Art,We-Sa 11:00-18:00,gallery,https://www.rickwesterfineart.com,West Chelsea/Hudson Yards,4.5
New York,528,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0043727 40.7500805),40.7500805,246,-74.0043727,Galerie Lelong & Co.,Tu-Sa 10:00-18:00,gallery,https://www.galerielelong.com,West Chelsea/Hudson Yards,4.5
New York,524,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0040157 40.7499492),40.7499492,246,-74.0040157,Berry Campbell Gallery,Tu-Sa 10:00-18:00,gallery,https://berrycampbell.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0042111 40.7499804),40.7499804,246,-74.0042111,Caelum Gallery,Mo-Sa 12:00-18:00,gallery,https://www.caelumgallery.com,West Chelsea/Hudson Yards,4.5
New York,514,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0037006 40.7498115),40.7498115,246,-74.0037006,Fergus McCaffrey Gallery,Tu-Sa 10:00-18:00,gallery,https://fergusmccaffrey.com,West Chelsea/Hudson Yards,4.5
New York,508,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0035852 40.7497696),40.7497696,246,-74.0035852,Greene Naftali Gallery,Tu-Sa 10:00-18:00,gallery,https://greenenaftaligallery.com,West Chelsea/Hudson Yards,4.5
New York,545,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.005004 40.7498665),40.7498665,246,-74.005004,Marlborough Gallery,Tu-Sa 10:00-18:00,gallery,https://www.marlboroughnewyork.com,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0051872 40.7499342),40.7499342,246,-74.0051872,Cheim & Read,Tu-Sa 10:00-18:00,gallery,https://www.cheimread.com,West Chelsea/Hudson Yards,4.5
New York,555,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054024 40.7500313),40.7500313,246,-74.0054024,Gallery Henoch,Tu-Sa 10:30-18:00,gallery,https://www.galleryhenoch.com,West Chelsea/Hudson Yards,4.5
New York,545,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0055421 40.749778),40.749778,246,-74.0055421,The FLAG Art Foundation,We-Sa 11:00-17:00,gallery,https://www.flagartfoundation.org,West Chelsea/Hudson Yards,4.5
New York,520,10001,West 25th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0042332 40.7492373),40.7492373,246,-74.0042332,Petzel Gallery,tu-sa 10:00-18:00,gallery,https://www.petzel.com,West Chelsea/Hudson Yards,4.5
New York,501,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0038323 40.7485527),40.7485527,246,-74.0038323,Lehmann Maupin,Tu-Sa 10:00-18:00,gallery,https://www.lehmannmaupin.com,West Chelsea/Hudson Yards,4.5
New York,505,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0040119 40.7486434),40.7486434,246,-74.0040119,Silverlens Galleries,Tu-Sa 10:00-18:00,gallery,https://www.silverlensgalleries.com,West Chelsea/Hudson Yards,4.5
New York,509,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0043141 40.7487557),40.7487557,246,-74.0043141,Marianne Boesky Gallery,Tu-Sa 10:00-18:00,gallery,https://marianneboeskygallery.com,West Chelsea/Hudson Yards,4.5
New York,507,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.004134 40.7486851),40.7486851,246,-74.004134,Marianne Boesky Gallery,Tu-Sa 10:00-18:00,gallery,https://marianneboeskygallery.com,West Chelsea/Hudson Yards,4.5
New York,531,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0050793 40.7491116),40.7491116,246,-74.0050793,Luhring Augustine Gallery,Tu-Sa 10:00-18:00,gallery,https://luhringaugustine.com,West Chelsea/Hudson Yards,4.5
New York,541,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054902 40.7492448),40.7492448,246,-74.0054902,Gagosian,Tu-Sa 10:00-18:00,gallery,https://gagosian.com,West Chelsea/Hudson Yards,4.5
New York,560,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0061341 40.7492207),40.7492207,246,-74.0061341,C24 Gallery,Tu-Sa 10:00-18:00,gallery,https://www.c24gallery.com,West Chelsea/Hudson Yards,4.5
New York,536,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0055599 40.7490119),40.7490119,246,-74.0055599,Fredericks & Freiser,Tu-Sa 10:00-18:00,gallery,https://fredericksfreisergallery.com,West Chelsea/Hudson Yards,4.5
New York,534,10001,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0054342 40.7489832),40.7489832,246,-74.0054342,Philippe Labaune Gallery,Tu-Sa 10:00-18:00,gallery,https://www.philippelabaune.com,West Chelsea/Hudson Yards,4.5
New York,532,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0053524 40.7489431),40.7489431,246,-74.0053524,Anna Zorina Gallery,Tu-Sa 10:00-18:00,gallery,https://www.annazorinagallery.com,West Chelsea/Hudson Yards,4.5
New York,530,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0052508 40.7489086),40.7489086,246,-74.0052508,Cavalier Gallery,Tu-Sa 10:00-18:00,gallery,https://www.cavaliergalleries.com,West Chelsea/Hudson Yards,4.5
New York,524,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0049963 40.748787),40.748787,246,-74.0049963,Hunter Dunbar Projects,Tu-Sa 10:00-18:00,gallery,https://www.hunterdunbarprojects.com,West Chelsea/Hudson Yards,4.5
New York,520,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0048372 40.7487261),40.7487261,246,-74.0048372,Unix Gallery,Tu-Sa 10:00-18:00,gallery,https://www.unixgallery.com,West Chelsea/Hudson Yards,4.5
New York,522,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0048993 40.7487583),40.7487583,246,-74.0048993,Susan Inglett Gallery,Tu-Sa 10:00-18:00,gallery,https://www.inglettgallery.com,West Chelsea/Hudson Yards,4.5
New York,508,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0044742 40.7485502),40.7485502,246,-74.0044742,Lisson Gallery,Tu-Sa 10:00-18:00,gallery,https://www.lissongallery.com,West Chelsea/Hudson Yards,4.5
New York,504,10011,West 24th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0043407 40.7485172),40.7485172,246,-74.0043407,Lisson Gallery,Tu-Sa 10:00-18:00,gallery,https://www.lissongallery.com,West Chelsea/Hudson Yards,4.5
New York,537b,10011,West 23rd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0055651 40.7484842),40.7484842,246,-74.0055651,Asya Geisberg Gallery,Tu-Sa 11:00-18:00,gallery,https://www.asyageisberggallery.com,West Chelsea/Hudson Yards,4.5
New York,539,10011,West 23rd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0056655 40.7485387),40.7485387,246,-74.0056655,Margaret Thatcher Projects,Tu-Sa 11:00-18:00,gallery,https://thatcherprojects.com,West Chelsea/Hudson Yards,4.5
New York,559,10011,West 23rd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.006396 40.7488232),40.7488232,246,-74.006396,Crossing Art,Tu-Sa 10:00-18:00,gallery,https://crossingart.com,West Chelsea/Hudson Yards,4.5
New York,520,10011,West 23rd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0049853 40.7478552),40.7478552,246,-74.0049853,Fremin Gallery,Tu-Sa 11:00-18:00,gallery,https://fremingallery.com,West Chelsea/Hudson Yards,4.5
New York,515,10001,West 29th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0022364 40.75193),40.75193,246,-74.0022364,Malin Gallery,Tu-Sa 10:00-18:00,gallery,https://www.malingallery.com,West Chelsea/Hudson Yards,4.5
New York,525,10001,West 29th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0026522 40.7521088),40.7521088,246,-74.0026522,Microscope Gallery,Tu-Sa 12:00-18:00,gallery,https://microscopegallery.com,West Chelsea/Hudson Yards,4.5
New York,548,10001,West 28th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041354 40.7516496),40.7516496,246,-74.0041354,Viridian Artists,Tu-Sa 10:00-18:00,gallery,https://viridianartist.com,West Chelsea/Hudson Yards,4.5
New York,548,10001,West 28th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041652 40.7516054),40.7516054,246,-74.0041652,Carter Burden Gallery,Tu-Fr 11:00-17:00; Sa 11:00-18:00,gallery,https://www.carterburdengallery.org,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0045116 40.7512794),40.7512794,246,-74.0045116,Blue Mountain Gallery,Tu-Sa 11:00-18:00,gallery,https://www.bluemountaingallery.org,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0044236 40.7512504),40.7512504,246,-74.0044236,Montserrat Contemporary Art,We-Sa 12:00-18:00,gallery,https://montserrat.us,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0044835 40.7513197),40.7513197,246,-74.0044835,Bowery Gallery,Tu-Sa 11:00-18:00,gallery,http://www.bowerygallery.org,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.004452 40.7513549),40.7513549,246,-74.004452,Prince Street Gallery,Tu-Sa 11:00-18:00,gallery,https://princestreetgallery.com,West Chelsea/Hudson Yards,4.5
New York,547,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0043977 40.7512854),40.7512854,246,-74.0043977,The Painting Center,Tu 10:00-16:00; We-Sa 11:00-18:00,gallery,https://www.thepaintingcenter.org,West Chelsea/Hudson Yards,4.5
New York,515,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0031538 40.7507088),40.7507088,246,-74.0031538,Ross + Kramer Gallery,Tu-Sa 11:00-18:00,gallery,https://rkgallery.com,West Chelsea/Hudson Yards,4.5
New York,509,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0029311 40.750597),40.750597,246,-74.0029311,Kasmin Gallery,Tu-Sa 10:00-18:00,gallery,https://www.kasmingallery.com,West Chelsea/Hudson Yards,4.5
New York,507,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0027353 40.7505158),40.7505158,246,-74.0027353,The Global Fine Art Contemporary Art Gallery,-8930,gallery,https://www.artcapitalgain.com,West Chelsea/Hudson Yards,4.5
New York,297,10001,10th Avenue,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0024698 40.750406),40.750406,246,-74.0024698,Kasmin Gallery,Tu-Sa 10:00-18:00,gallery,https://www.kasmingallery.com,West Chelsea/Hudson Yards,4.5
New York,293,10001,10th Avenue,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0026414 40.7501683),40.7501683,246,-74.0026414,Galerie Templon,Tu-Sa 10:00-18:00,gallery,https://www.templon.com,West Chelsea/Hudson Yards,4.5
New York,520,10001,West 27th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0034944 40.7505666),40.7505666,246,-74.0034944,Nancy Hoffman Gallery,Tu-Sa 11:00-17:30,gallery,https://www.nancyhoffmangallery.com,West Chelsea/Hudson Yards,4.5
New York,511,10011,West 22nd Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0053206 40.7474277),40.7474277,246,-74.0053206,Miles McEnery Gallery,Tu-Sa 10:00-18:00,gallery,https://www.milesmcenery.com,West Chelsea/Hudson Yards,4.5
New York,508,10001,West 28th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0024163 40.7509297),40.7509297,246,-74.0024163,Sugarlift Gallery,Tu-Fr 10:00-18:00; Sa 12:00-18:00,gallery,https://www.sugarlift.com,West Chelsea/Hudson Yards,4.5
New York,521,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0037157 40.7501702),40.7501702,246,-74.0037157,Davidson Gallery,Tu-Sa 11:00-18:00,gallery,http://www.davidsongallery.com,West Chelsea/Hudson Yards,4.5
New York,515,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0035864 40.7500552),40.7500552,246,-74.0035864,Albertz Benda Gallery,Mo-Fr 10:00-18:00,gallery,http://www.albertzbenda.com,West Chelsea/Hudson Yards,4.5
New York,521,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0037594 40.7501299),40.7501299,246,-74.0037594,Hollis Taggart Gallery,Tu-Sa 11:00-17:00,gallery,https://www.hollistaggart.com,West Chelsea/Hudson Yards,4.5
New York,515,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0035148 40.7501029),40.7501029,246,-74.0035148,Friedman Benda Gallery,Tu-Sa 10:00-18:00,gallery,https://friedmanbenda.com,West Chelsea/Hudson Yards,4.5
New York,515,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0035878 40.7501197),40.7501197,246,-74.0035878,Ryan Lee Gallery,Tu-Sa 10:00-18:00,gallery,https://ryanleegallery.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041571 40.7499597),40.7499597,246,-74.0041571,Thomas Erben Gallery,Tu-Sa 11:00-18:00,gallery,https://www.thomaserben.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0042354 40.7499417),40.7499417,246,-74.0042354,BravinLee Gallery,We-Sa 12:00-17:00,gallery,https://www.bravinlee.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041101 40.7499777),40.7499777,246,-74.0041101,Morgan Lehman Gallery,Tu-Sa 11:00-18:00,gallery,https://www.morganlehmangallery.com,West Chelsea/Hudson Yards,4.5
New York,508,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0036085 40.7497344),40.7497344,246,-74.0036085,Hesse Flatow Gallery,Tu-Sa 11:00-18:00,gallery,https://hesseflatow.com,West Chelsea/Hudson Yards,4.5
New York,526,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0041149 40.749941),40.749941,246,-74.0041149,Deborah Bell Photographs,Th-Sa 11:00-17:00,gallery,https://www.deborahbellphotographs.com,West Chelsea/Hudson Yards,4.5
New York,510,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0036422 40.7497859),40.7497859,246,-74.0036422,Alexander Gray Associates Gallery,Tu-Sa 10:30-18:00,gallery,https://alexandergray.com,West Chelsea/Hudson Yards,4.5
New York,508,10001,West 26th Street,Immerse yourself in the captivating world of art as you explore marvellous the pieces that this gallery has to offer,POINT (-74.0036348 40.7497076),40.7497076,246,-74.0036348,Daniel Cooney Fine Art Gallery,We-Sa 11:00-18:00,gallery,https://www.danielcooneyfineart.com,West Chelsea/Hudson Yards,4.5
